"","date","price","organic","conventional","avocados_sold","year","region"
"13103",2016-07-03,1.23,1,0,"116296.31",2016,"LosAngeles"
"13104",2016-06-26,1.18,1,0,"112304.11",2016,"LosAngeles"
"13105",2016-06-19,1.23,1,0,"110087.71",2016,"LosAngeles"
"13106",2016-06-12,1.15,1,0,"106514.62",2016,"LosAngeles"
"13107",2016-06-05,1.18,1,0,"99717.99",2016,"LosAngeles"
"13108",2016-05-29,1.11,1,0,"111714.45",2016,"LosAngeles"
"13109",2016-05-22,0.98,1,0,"115978.52",2016,"LosAngeles"
"13110",2016-05-15,1.14,1,0,"108031.14",2016,"LosAngeles"
"13111",2016-05-08,1.13,1,0,"119123.05",2016,"LosAngeles"
"13112",2016-05-01,1.11,1,0,"102002.62",2016,"LosAngeles"
"13113",2016-04-24,1.04,1,0,"117010.57",2016,"LosAngeles"
"13114",2016-04-17,1.01,1,0,"106228.91",2016,"LosAngeles"
"13115",2016-04-10,1.05,1,0,"108798.33",2016,"LosAngeles"
"13116",2016-04-03,1.08,1,0,"117966.34",2016,"LosAngeles"
"13117",2016-03-27,1.07,1,0,"104358.7",2016,"LosAngeles"
"13118",2016-03-20,1.1,1,0,"96605.4",2016,"LosAngeles"
"13119",2016-03-13,1.09,1,0,"117245.31",2016,"LosAngeles"
"13120",2016-03-06,0.96,1,0,"115143.8",2016,"LosAngeles"
"13121",2016-02-28,0.96,1,0,"128489.58",2016,"LosAngeles"
"13122",2016-02-21,1.07,1,0,"91664.08",2016,"LosAngeles"
"13123",2016-02-14,1.09,1,0,"89422.16",2016,"LosAngeles"
"13124",2016-02-07,1.07,1,0,"80943.91",2016,"LosAngeles"
"13125",2016-01-31,1.02,1,0,"81433.73",2016,"LosAngeles"
"13126",2016-01-24,1.06,1,0,"79706.09",2016,"LosAngeles"
"13127",2016-01-17,1.18,1,0,"65863.8",2016,"LosAngeles"
"13128",2016-01-10,1.08,1,0,"80027.43",2016,"LosAngeles"
"13129",2016-01-03,1.15,1,0,"60896.62",2016,"LosAngeles"
"13130",2016-12-25,1.53,1,0,"1619.79",2016,"Louisville"
"13131",2016-12-18,1.23,1,0,"2237.49",2016,"Louisville"
"13132",2016-12-11,1.16,1,0,"1887.69",2016,"Louisville"
"13133",2016-12-04,1.28,1,0,"2391.74",2016,"Louisville"
"13134",2016-11-27,1.26,1,0,"3129.1",2016,"Louisville"
"13135",2016-11-20,0.93,1,0,"4880.21",2016,"Louisville"
"13136",2016-11-13,0.94,1,0,"4559.57",2016,"Louisville"
"13137",2016-11-06,1.17,1,0,"4143.28",2016,"Louisville"
"13138",2016-10-30,1.82,1,0,"2038.12",2016,"Louisville"
"13139",2016-10-23,1.03,1,0,"3422.91",2016,"Louisville"
"13140",2016-10-16,1.24,1,0,"2470.03",2016,"Louisville"
"13141",2016-10-09,1.08,1,0,"4017.83",2016,"Louisville"
"13142",2016-10-02,1.87,1,0,"1610.43",2016,"Louisville"
"13143",2016-09-25,1.81,1,0,"1727.77",2016,"Louisville"
"13144",2016-09-18,1.31,1,0,"2194.01",2016,"Louisville"
"13145",2016-09-11,1.07,1,0,"3778.51",2016,"Louisville"
"13146",2016-09-04,1.04,1,0,"4804.36",2016,"Louisville"
"13147",2016-08-28,1.23,1,0,"3998.13",2016,"Louisville"
"13148",2016-08-21,1.53,1,0,"3132.72",2016,"Louisville"
"13149",2016-08-14,1.59,1,0,"3017.94",2016,"Louisville"
"13150",2016-08-07,1.32,1,0,"3614.21",2016,"Louisville"
"13151",2016-07-31,1.3,1,0,"3887.95",2016,"Louisville"
"13152",2016-07-24,1.8,1,0,"2109.9",2016,"Louisville"
"13153",2016-07-17,1.26,1,0,"2918.73",2016,"Louisville"
"13154",2016-07-10,1.25,1,0,"3026.31",2016,"Louisville"
"13155",2016-07-03,1.05,1,0,"3479.9",2016,"Louisville"
"13156",2016-06-26,1.24,1,0,"3244.63",2016,"Louisville"
"13157",2016-06-19,0.85,1,0,"5739.09",2016,"Louisville"
"13158",2016-06-12,1.31,1,0,"3592.49",2016,"Louisville"
"13159",2016-06-05,1.19,1,0,"3028.17",2016,"Louisville"
"13160",2016-05-29,1.5,1,0,"1972.92",2016,"Louisville"
"13161",2016-05-22,1.28,1,0,"2178.13",2016,"Louisville"
"13162",2016-05-15,1.48,1,0,"2477.92",2016,"Louisville"
"13163",2016-05-08,1.47,1,0,"1825.53",2016,"Louisville"
"13164",2016-05-01,1.35,1,0,"2389.94",2016,"Louisville"
"13165",2016-04-24,1.22,1,0,"2986.31",2016,"Louisville"
"13166",2016-04-17,1.4,1,0,"2863.95",2016,"Louisville"
"13167",2016-04-10,1.41,1,0,"1886.22",2016,"Louisville"
"13168",2016-04-03,1.43,1,0,"1682.3",2016,"Louisville"
"13169",2016-03-27,1.32,1,0,"2136.97",2016,"Louisville"
"13170",2016-03-20,1.51,1,0,"1883.74",2016,"Louisville"
"13171",2016-03-13,1.08,1,0,"3691.76",2016,"Louisville"
"13172",2016-03-06,0.96,1,0,"3033.63",2016,"Louisville"
"13173",2016-02-28,1.69,1,0,"1081.74",2016,"Louisville"
"13174",2016-02-21,1.64,1,0,"897.77",2016,"Louisville"
"13175",2016-02-14,1.72,1,0,"1023.51",2016,"Louisville"
"13176",2016-02-07,1.59,1,0,"1259.46",2016,"Louisville"
"13177",2016-01-31,1.55,1,0,"1293.69",2016,"Louisville"
"13178",2016-01-24,1.49,1,0,"1929.38",2016,"Louisville"
"13179",2016-01-17,1.85,1,0,"1241.24",2016,"Louisville"
"13180",2016-01-10,1.68,1,0,"1460.66",2016,"Louisville"
"13181",2016-01-03,1.74,1,0,"1057.26",2016,"Louisville"
"13182",2016-12-25,1.17,1,0,"3329.28",2016,"MiamiFtLauderdale"
"13183",2016-12-18,1.17,1,0,"4166.56",2016,"MiamiFtLauderdale"
"13184",2016-12-11,1.37,1,0,"3471.8",2016,"MiamiFtLauderdale"
"13185",2016-12-04,1.52,1,0,"4028.26",2016,"MiamiFtLauderdale"
"13186",2016-11-27,1.6,1,0,"2084.95",2016,"MiamiFtLauderdale"
"13187",2016-11-20,1.6,1,0,"2157.46",2016,"MiamiFtLauderdale"
"13188",2016-11-13,1.55,1,0,"3847.1",2016,"MiamiFtLauderdale"
"13189",2016-11-06,1.64,1,0,"3297.5",2016,"MiamiFtLauderdale"
"13190",2016-10-30,1.58,1,0,"385.55",2016,"MiamiFtLauderdale"
"13191",2016-10-23,1.58,1,0,"542.85",2016,"MiamiFtLauderdale"
"13192",2016-10-16,1.52,1,0,"991.33",2016,"MiamiFtLauderdale"
"13193",2016-10-09,1.45,1,0,"1613.43",2016,"MiamiFtLauderdale"
"13194",2016-10-02,1.49,1,0,"472.82",2016,"MiamiFtLauderdale"
"13195",2016-09-25,1.43,1,0,"1041.31",2016,"MiamiFtLauderdale"
"13196",2016-09-18,1.36,1,0,"3632.29",2016,"MiamiFtLauderdale"
"13197",2016-09-11,1.36,1,0,"3994.86",2016,"MiamiFtLauderdale"
"13198",2016-09-04,1.36,1,0,"6149.19",2016,"MiamiFtLauderdale"
"13199",2016-08-28,1.36,1,0,"3603.58",2016,"MiamiFtLauderdale"
"13200",2016-08-21,1.34,1,0,"5381.19",2016,"MiamiFtLauderdale"
"13201",2016-08-14,1.34,1,0,"6720.9",2016,"MiamiFtLauderdale"
"13202",2016-08-07,1.33,1,0,"3513.86",2016,"MiamiFtLauderdale"
"13203",2016-07-31,1.22,1,0,"4361.66",2016,"MiamiFtLauderdale"
"13204",2016-07-24,1.19,1,0,"6019.75",2016,"MiamiFtLauderdale"
"13205",2016-07-17,1.33,1,0,"4714.49",2016,"MiamiFtLauderdale"
"13206",2016-07-10,1.49,1,0,"4918.83",2016,"MiamiFtLauderdale"
"13207",2016-07-03,1.24,1,0,"6525.8",2016,"MiamiFtLauderdale"
"13208",2016-06-26,1.39,1,0,"4836.08",2016,"MiamiFtLauderdale"
"13209",2016-06-19,1.29,1,0,"5180.22",2016,"MiamiFtLauderdale"
"13210",2016-06-12,1.3,1,0,"4524",2016,"MiamiFtLauderdale"
"13211",2016-06-05,1.29,1,0,"4859.13",2016,"MiamiFtLauderdale"
"13212",2016-05-29,1.27,1,0,"5931.42",2016,"MiamiFtLauderdale"
"13213",2016-05-22,1.4,1,0,"5366.43",2016,"MiamiFtLauderdale"
"13214",2016-05-15,1.42,1,0,"6346.82",2016,"MiamiFtLauderdale"
"13215",2016-05-08,1.48,1,0,"4317.01",2016,"MiamiFtLauderdale"
"13216",2016-05-01,1.43,1,0,"4107.48",2016,"MiamiFtLauderdale"
"13217",2016-04-24,1.39,1,0,"6498.57",2016,"MiamiFtLauderdale"
"13218",2016-04-17,1.57,1,0,"2548.55",2016,"MiamiFtLauderdale"
"13219",2016-04-10,1.33,1,0,"4177.97",2016,"MiamiFtLauderdale"
"13220",2016-04-03,1.32,1,0,"4136.14",2016,"MiamiFtLauderdale"
"13221",2016-03-27,1.33,1,0,"3982.06",2016,"MiamiFtLauderdale"
"13222",2016-03-20,1.33,1,0,"3445.84",2016,"MiamiFtLauderdale"
"13223",2016-03-13,1.3,1,0,"3678.06",2016,"MiamiFtLauderdale"
"13224",2016-03-06,1.49,1,0,"2403.4",2016,"MiamiFtLauderdale"
"13225",2016-02-28,1.51,1,0,"2199.14",2016,"MiamiFtLauderdale"
"13226",2016-02-21,1.4,1,0,"2774.54",2016,"MiamiFtLauderdale"
"13227",2016-02-14,1.45,1,0,"3336.03",2016,"MiamiFtLauderdale"
"13228",2016-02-07,1.44,1,0,"3152.51",2016,"MiamiFtLauderdale"
"13229",2016-01-31,1.54,1,0,"1844.79",2016,"MiamiFtLauderdale"
"13230",2016-01-24,1.42,1,0,"3020.48",2016,"MiamiFtLauderdale"
"13231",2016-01-17,1.49,1,0,"2528.26",2016,"MiamiFtLauderdale"
"13232",2016-01-10,1.52,1,0,"4664.6",2016,"MiamiFtLauderdale"
"13233",2016-01-03,1.24,1,0,"15211.54",2016,"MiamiFtLauderdale"
"13234",2016-12-25,1.68,1,0,"72923.61",2016,"Midsouth"
"13235",2016-12-18,1.46,1,0,"77030.91",2016,"Midsouth"
"13236",2016-12-11,1.46,1,0,"86740.86",2016,"Midsouth"
"13237",2016-12-04,1.59,1,0,"83334.43",2016,"Midsouth"
"13238",2016-11-27,1.7,1,0,"86492.45",2016,"Midsouth"
"13239",2016-11-20,1.46,1,0,"113766.24",2016,"Midsouth"
"13240",2016-11-13,1.53,1,0,"106921.43",2016,"Midsouth"
"13241",2016-11-06,1.48,1,0,"134399.76",2016,"Midsouth"
"13242",2016-10-30,1.78,1,0,"97718.73",2016,"Midsouth"
"13243",2016-10-23,1.37,1,0,"125288.5",2016,"Midsouth"
"13244",2016-10-16,1.49,1,0,"111504.63",2016,"Midsouth"
"13245",2016-10-09,1.34,1,0,"136026.05",2016,"Midsouth"
"13246",2016-10-02,1.86,1,0,"89438.27",2016,"Midsouth"
"13247",2016-09-25,1.74,1,0,"107211.26",2016,"Midsouth"
"13248",2016-09-18,1.74,1,0,"108615.07",2016,"Midsouth"
"13249",2016-09-11,1.5,1,0,"140233.78",2016,"Midsouth"
"13250",2016-09-04,1.52,1,0,"139031.27",2016,"Midsouth"
"13251",2016-08-28,1.51,1,0,"121291.96",2016,"Midsouth"
"13252",2016-08-21,1.65,1,0,"122874.61",2016,"Midsouth"
"13253",2016-08-14,1.62,1,0,"112079.18",2016,"Midsouth"
"13254",2016-08-07,1.49,1,0,"134739.2",2016,"Midsouth"
"13255",2016-07-31,1.56,1,0,"113650.17",2016,"Midsouth"
"13256",2016-07-24,1.75,1,0,"103128.79",2016,"Midsouth"
"13257",2016-07-17,1.59,1,0,"118719.38",2016,"Midsouth"
"13258",2016-07-10,1.6,1,0,"105955.43",2016,"Midsouth"
"13259",2016-07-03,1.52,1,0,"106192.85",2016,"Midsouth"
"13260",2016-06-26,1.51,1,0,"106015.19",2016,"Midsouth"
"13261",2016-06-19,1.36,1,0,"112443.19",2016,"Midsouth"
"13262",2016-06-12,1.46,1,0,"112023.04",2016,"Midsouth"
"13263",2016-06-05,1.37,1,0,"121790.25",2016,"Midsouth"
"13264",2016-05-29,1.46,1,0,"110144.07",2016,"Midsouth"
"13265",2016-05-22,1.37,1,0,"109558.94",2016,"Midsouth"
"13266",2016-05-15,1.48,1,0,"96681.58",2016,"Midsouth"
"13267",2016-05-08,1.39,1,0,"103093.15",2016,"Midsouth"
"13268",2016-05-01,1.55,1,0,"97128.22",2016,"Midsouth"
"13269",2016-04-24,1.5,1,0,"104046.63",2016,"Midsouth"
"13270",2016-04-17,1.22,1,0,"126949.67",2016,"Midsouth"
"13271",2016-04-10,1.18,1,0,"143035.65",2016,"Midsouth"
"13272",2016-04-03,1.58,1,0,"81780.18",2016,"Midsouth"
"13273",2016-03-27,1.4,1,0,"86908.34",2016,"Midsouth"
"13274",2016-03-20,1.37,1,0,"81394.4",2016,"Midsouth"
"13275",2016-03-13,1.4,1,0,"91287.93",2016,"Midsouth"
"13276",2016-03-06,1.44,1,0,"82249.97",2016,"Midsouth"
"13277",2016-02-28,1.58,1,0,"60098.19",2016,"Midsouth"
"13278",2016-02-21,1.57,1,0,"59602.55",2016,"Midsouth"
"13279",2016-02-14,1.52,1,0,"66026.03",2016,"Midsouth"
"13280",2016-02-07,1.52,1,0,"70234.9",2016,"Midsouth"
"13281",2016-01-31,1.47,1,0,"71803.09",2016,"Midsouth"
"13282",2016-01-24,1.54,1,0,"72219",2016,"Midsouth"
"13283",2016-01-17,1.59,1,0,"57822.5",2016,"Midsouth"
"13284",2016-01-10,1.46,1,0,"76440.12",2016,"Midsouth"
"13285",2016-01-03,1.54,1,0,"64689.53",2016,"Midsouth"
"13286",2016-12-25,1.5,1,0,"3223.64",2016,"Nashville"
"13287",2016-12-18,1.05,1,0,"4534.36",2016,"Nashville"
"13288",2016-12-11,1.02,1,0,"5039.91",2016,"Nashville"
"13289",2016-12-04,0.83,1,0,"8502.78",2016,"Nashville"
"13290",2016-11-27,1.44,1,0,"5824.66",2016,"Nashville"
"13291",2016-11-20,0.8,1,0,"14848.98",2016,"Nashville"
"13292",2016-11-13,0.98,1,0,"11863.79",2016,"Nashville"
"13293",2016-11-06,0.88,1,0,"14545.51",2016,"Nashville"
"13294",2016-10-30,1.68,1,0,"6293.04",2016,"Nashville"
"13295",2016-10-23,0.82,1,0,"13219.08",2016,"Nashville"
"13296",2016-10-16,1.05,1,0,"8007.21",2016,"Nashville"
"13297",2016-10-09,0.68,1,0,"16638.93",2016,"Nashville"
"13298",2016-10-02,1.74,1,0,"4636.33",2016,"Nashville"
"13299",2016-09-25,1.72,1,0,"4411.99",2016,"Nashville"
"13300",2016-09-18,1.5,1,0,"6309.42",2016,"Nashville"
"13301",2016-09-11,0.93,1,0,"14786.96",2016,"Nashville"
"13302",2016-09-04,0.93,1,0,"16110.05",2016,"Nashville"
"13303",2016-08-28,1.3,1,0,"9481.1",2016,"Nashville"
"13304",2016-08-21,1.48,1,0,"9322.85",2016,"Nashville"
"13305",2016-08-14,1.48,1,0,"9978.31",2016,"Nashville"
"13306",2016-08-07,1.19,1,0,"13685.61",2016,"Nashville"
"13307",2016-07-31,1.11,1,0,"12337.37",2016,"Nashville"
"13308",2016-07-24,1.77,1,0,"7162.2",2016,"Nashville"
"13309",2016-07-17,1.2,1,0,"11534.1",2016,"Nashville"
"13310",2016-07-10,1.35,1,0,"10013.26",2016,"Nashville"
"13311",2016-07-03,0.89,1,0,"15605.42",2016,"Nashville"
"13312",2016-06-26,1.18,1,0,"9785.03",2016,"Nashville"
"13313",2016-06-19,0.86,1,0,"14368.37",2016,"Nashville"
"13314",2016-06-12,1.31,1,0,"11428.18",2016,"Nashville"
"13315",2016-06-05,1.08,1,0,"13135.08",2016,"Nashville"
"13316",2016-05-29,1.16,1,0,"11609.26",2016,"Nashville"
"13317",2016-05-22,1.16,1,0,"11734.73",2016,"Nashville"
"13318",2016-05-15,1.26,1,0,"14199.98",2016,"Nashville"
"13319",2016-05-08,0.94,1,0,"16049.96",2016,"Nashville"
"13320",2016-05-01,1.45,1,0,"8547.72",2016,"Nashville"
"13321",2016-04-24,1.18,1,0,"11773.05",2016,"Nashville"
"13322",2016-04-17,0.86,1,0,"28242.04",2016,"Nashville"
"13323",2016-04-10,0.85,1,0,"30449.23",2016,"Nashville"
"13324",2016-04-03,1.59,1,0,"6681.85",2016,"Nashville"
"13325",2016-03-27,1.46,1,0,"7913.84",2016,"Nashville"
"13326",2016-03-20,1.53,1,0,"6926.91",2016,"Nashville"
"13327",2016-03-13,1.32,1,0,"12819.92",2016,"Nashville"
"13328",2016-03-06,1.32,1,0,"11949.2",2016,"Nashville"
"13329",2016-02-28,1.53,1,0,"5288.17",2016,"Nashville"
"13330",2016-02-21,1.49,1,0,"4856.96",2016,"Nashville"
"13331",2016-02-14,1.42,1,0,"5590.9",2016,"Nashville"
"13332",2016-02-07,1.4,1,0,"5805.78",2016,"Nashville"
"13333",2016-01-31,1.39,1,0,"5767.66",2016,"Nashville"
"13334",2016-01-24,1.37,1,0,"6554.54",2016,"Nashville"
"13335",2016-01-17,1.51,1,0,"5750.49",2016,"Nashville"
"13336",2016-01-10,1.53,1,0,"4746.74",2016,"Nashville"
"13337",2016-01-03,1.42,1,0,"5741.19",2016,"Nashville"
"13338",2016-12-25,1.41,1,0,"3918.94",2016,"NewOrleansMobile"
"13339",2016-12-18,1.43,1,0,"2560.46",2016,"NewOrleansMobile"
"13340",2016-12-11,1.51,1,0,"2516.58",2016,"NewOrleansMobile"
"13341",2016-12-04,1.55,1,0,"2945.91",2016,"NewOrleansMobile"
"13342",2016-11-27,1.48,1,0,"2425.61",2016,"NewOrleansMobile"
"13343",2016-11-20,1.55,1,0,"3713.49",2016,"NewOrleansMobile"
"13344",2016-11-13,1.51,1,0,"5038.15",2016,"NewOrleansMobile"
"13345",2016-11-06,1.66,1,0,"3968.96",2016,"NewOrleansMobile"
"13346",2016-10-30,1.59,1,0,"3649.01",2016,"NewOrleansMobile"
"13347",2016-10-23,1.51,1,0,"2300.83",2016,"NewOrleansMobile"
"13348",2016-10-16,1.68,1,0,"2886",2016,"NewOrleansMobile"
"13349",2016-10-09,1.91,1,0,"994.05",2016,"NewOrleansMobile"
"13350",2016-10-02,1.72,1,0,"1263.25",2016,"NewOrleansMobile"
"13351",2016-09-25,1.5,1,0,"3382.35",2016,"NewOrleansMobile"
"13352",2016-09-18,1.4,1,0,"3088.88",2016,"NewOrleansMobile"
"13353",2016-09-11,1.42,1,0,"3703.61",2016,"NewOrleansMobile"
"13354",2016-09-04,1.52,1,0,"4206.78",2016,"NewOrleansMobile"
"13355",2016-08-28,1.49,1,0,"3743.27",2016,"NewOrleansMobile"
"13356",2016-08-21,1.56,1,0,"3603.85",2016,"NewOrleansMobile"
"13357",2016-08-14,1.55,1,0,"5197.45",2016,"NewOrleansMobile"
"13358",2016-08-07,1.55,1,0,"-285",2016,"NewOrleansMobile"
"13359",2016-07-31,1.41,1,0,"5187.23",2016,"NewOrleansMobile"
"13360",2016-07-24,1.41,1,0,"4106.49",2016,"NewOrleansMobile"
"13361",2016-07-17,1.34,1,0,"5190.83",2016,"NewOrleansMobile"
"13362",2016-07-10,1.3,1,0,"4258.8",2016,"NewOrleansMobile"
"13363",2016-07-03,1.18,1,0,"3290.05",2016,"NewOrleansMobile"
"13364",2016-06-26,1.3,1,0,"4842.27",2016,"NewOrleansMobile"
"13365",2016-06-19,1.25,1,0,"4623.06",2016,"NewOrleansMobile"
"13366",2016-06-12,1.73,1,0,"1325.91",2016,"NewOrleansMobile"
"13367",2016-06-05,1.68,1,0,"1388.5",2016,"NewOrleansMobile"
"13368",2016-05-29,1.8,1,0,"1035",2016,"NewOrleansMobile"
"13369",2016-05-22,1.58,1,0,"1581.74",2016,"NewOrleansMobile"
"13370",2016-05-15,1.44,1,0,"3075.57",2016,"NewOrleansMobile"
"13371",2016-05-08,1.47,1,0,"4828.24",2016,"NewOrleansMobile"
"13372",2016-05-01,1.44,1,0,"5262.04",2016,"NewOrleansMobile"
"13373",2016-04-24,1.44,1,0,"4462.14",2016,"NewOrleansMobile"
"13374",2016-04-17,1.45,1,0,"3885.61",2016,"NewOrleansMobile"
"13375",2016-04-10,1.27,1,0,"4008.89",2016,"NewOrleansMobile"
"13376",2016-04-03,1.31,1,0,"3140.08",2016,"NewOrleansMobile"
"13377",2016-03-27,1.26,1,0,"3468.78",2016,"NewOrleansMobile"
"13378",2016-03-20,1.26,1,0,"3553.39",2016,"NewOrleansMobile"
"13379",2016-03-13,1.27,1,0,"4261.47",2016,"NewOrleansMobile"
"13380",2016-03-06,1.37,1,0,"2612.54",2016,"NewOrleansMobile"
"13381",2016-02-28,1.44,1,0,"2807.6",2016,"NewOrleansMobile"
"13382",2016-02-21,1.54,1,0,"2500.35",2016,"NewOrleansMobile"
"13383",2016-02-14,1.46,1,0,"3416.04",2016,"NewOrleansMobile"
"13384",2016-02-07,1.41,1,0,"2672.99",2016,"NewOrleansMobile"
"13385",2016-01-31,1.43,1,0,"3211.24",2016,"NewOrleansMobile"
"13386",2016-01-24,1.34,1,0,"3903.11",2016,"NewOrleansMobile"
"13387",2016-01-17,1.48,1,0,"3180.64",2016,"NewOrleansMobile"
"13388",2016-01-10,1.52,1,0,"2774.1",2016,"NewOrleansMobile"
"13389",2016-01-03,1.52,1,0,"2906.1",2016,"NewOrleansMobile"
"13390",2016-12-25,2.17,1,0,"37438.54",2016,"NewYork"
"13391",2016-12-18,1.99,1,0,"51329.63",2016,"NewYork"
"13392",2016-12-11,2.22,1,0,"32658.97",2016,"NewYork"
"13393",2016-12-04,2.04,1,0,"45383.62",2016,"NewYork"
"13394",2016-11-27,2.38,1,0,"29117.76",2016,"NewYork"
"13395",2016-11-20,2.04,1,0,"48364.4",2016,"NewYork"
"13396",2016-11-13,2.65,1,0,"28406",2016,"NewYork"
"13397",2016-11-06,2.46,1,0,"25247.34",2016,"NewYork"
"13398",2016-10-30,2.25,1,0,"25450.53",2016,"NewYork"
"13399",2016-10-23,2.1,1,0,"8442.79",2016,"NewYork"
"13400",2016-10-16,2.33,1,0,"17837.78",2016,"NewYork"
"13401",2016-10-09,2.3,1,0,"26463.29",2016,"NewYork"
"13402",2016-10-02,2.41,1,0,"35543.08",2016,"NewYork"
"13403",2016-09-25,2.34,1,0,"31716.46",2016,"NewYork"
"13404",2016-09-18,2.36,1,0,"45701.82",2016,"NewYork"
"13405",2016-09-11,2.06,1,0,"70119.57",2016,"NewYork"
"13406",2016-09-04,2.15,1,0,"45204.38",2016,"NewYork"
"13407",2016-08-28,2.32,1,0,"19375.8",2016,"NewYork"
"13408",2016-08-21,2.16,1,0,"30583.43",2016,"NewYork"
"13409",2016-08-14,2.27,1,0,"25308.77",2016,"NewYork"
"13410",2016-08-07,2.37,1,0,"27155.2",2016,"NewYork"
"13411",2016-07-31,2.41,1,0,"24047.65",2016,"NewYork"
"13412",2016-07-24,2.32,1,0,"29300.63",2016,"NewYork"
"13413",2016-07-17,2.4,1,0,"55607.08",2016,"NewYork"
"13414",2016-07-10,2.33,1,0,"50300.29",2016,"NewYork"
"13415",2016-07-03,2.28,1,0,"46314.26",2016,"NewYork"
"13416",2016-06-26,2.23,1,0,"38645.77",2016,"NewYork"
"13417",2016-06-19,2.26,1,0,"37403.19",2016,"NewYork"
"13418",2016-06-12,1.94,1,0,"28758.83",2016,"NewYork"
"13419",2016-06-05,2.15,1,0,"31807.14",2016,"NewYork"
"13420",2016-05-29,2.15,1,0,"34505.47",2016,"NewYork"
"13421",2016-05-22,2.01,1,0,"44794.06",2016,"NewYork"
"13422",2016-05-15,2.02,1,0,"34788.28",2016,"NewYork"
"13423",2016-05-08,2,1,0,"39638.67",2016,"NewYork"
"13424",2016-05-01,2.16,1,0,"54477.59",2016,"NewYork"
"13425",2016-04-24,2.11,1,0,"50334.94",2016,"NewYork"
"13426",2016-04-17,1.98,1,0,"40280.96",2016,"NewYork"
"13427",2016-04-10,2.2,1,0,"30461.39",2016,"NewYork"
"13428",2016-04-03,2.08,1,0,"47308.85",2016,"NewYork"
"13429",2016-03-27,2.12,1,0,"35908.78",2016,"NewYork"
"13430",2016-03-20,1.92,1,0,"31916.68",2016,"NewYork"
"13431",2016-03-13,1.96,1,0,"33409.96",2016,"NewYork"
"13432",2016-03-06,1.86,1,0,"41547.14",2016,"NewYork"
"13433",2016-02-28,1.96,1,0,"32608.62",2016,"NewYork"
"13434",2016-02-21,1.9,1,0,"26230.35",2016,"NewYork"
"13435",2016-02-14,2.11,1,0,"28290.46",2016,"NewYork"
"13436",2016-02-07,1.95,1,0,"30482.41",2016,"NewYork"
"13437",2016-01-31,1.83,1,0,"24749.38",2016,"NewYork"
"13438",2016-01-24,2.09,1,0,"28121.46",2016,"NewYork"
"13439",2016-01-17,1.93,1,0,"20475.96",2016,"NewYork"
"13440",2016-01-10,1.54,1,0,"34629.36",2016,"NewYork"
"13441",2016-01-03,1.61,1,0,"21072.22",2016,"NewYork"
"13442",2016-12-25,-1.5,1,0,"109788.24",2016,"Northeast"
"13443",2016-12-18,1.94,1,0,"113583.14",2016,"Northeast"
"13444",2016-12-11,2.01,1,0,"106002.64",2016,"Northeast"
"13445",2016-12-04,2,1,0,"117562.6",2016,"Northeast"
"13446",2016-11-27,2.13,1,0,"85024.33",2016,"Northeast"
"13447",2016-11-20,1.93,1,0,"119375.15",2016,"Northeast"
"13448",2016-11-13,2.13,1,0,"82987.85",2016,"Northeast"
"13449",2016-11-06,2.07,1,0,"89099.08",2016,"Northeast"
"13450",2016-10-30,1.96,1,0,"72130.37",2016,"Northeast"
"13451",2016-10-23,1.7,1,0,"57081.84",2016,"Northeast"
"13452",2016-10-16,1.86,1,0,"73430.26",2016,"Northeast"
"13453",2016-10-09,1.91,1,0,"87711.53",2016,"Northeast"
"13454",2016-10-02,1.99,1,0,"100529.39",2016,"Northeast"
"13455",2016-09-25,1.96,1,0,"111261.71",2016,"Northeast"
"13456",2016-09-18,2.04,1,0,"137076.37",2016,"Northeast"
"13457",2016-09-11,1.95,1,0,"165386.89",2016,"Northeast"
"13458",2016-09-04,1.92,1,0,"128284.46",2016,"Northeast"
"13459",2016-08-28,1.84,1,0,"71636.65",2016,"Northeast"
"13460",2016-08-21,1.75,1,0,"106119.98",2016,"Northeast"
"13461",2016-08-14,1.85,1,0,"76276.8",2016,"Northeast"
"13462",2016-08-07,1.88,1,0,"87942.88",2016,"Northeast"
"13463",2016-07-31,1.87,1,0,"73835.93",2016,"Northeast"
"13464",2016-07-24,1.89,1,0,"88923.85",2016,"Northeast"
"13465",2016-07-17,2.07,1,0,"149636.3",2016,"Northeast"
"13466",2016-07-10,1.99,1,0,"131639.67",2016,"Northeast"
"13467",2016-07-03,1.86,1,0,"152428.41",2016,"Northeast"
"13468",2016-06-26,1.91,1,0,"115923.75",2016,"Northeast"
"13469",2016-06-19,1.9,1,0,"116678.91",2016,"Northeast"
"13470",2016-06-12,1.71,1,0,"93841.12",2016,"Northeast"
"13471",2016-06-05,1.79,1,0,"102940.66",2016,"Northeast"
"13472",2016-05-29,1.87,1,0,"111097.01",2016,"Northeast"
"13473",2016-05-22,1.81,1,0,"134280.15",2016,"Northeast"
"13474",2016-05-15,1.79,1,0,"112278.17",2016,"Northeast"
"13475",2016-05-08,1.78,1,0,"123022.55",2016,"Northeast"
"13476",2016-05-01,1.94,1,0,"151476.61",2016,"Northeast"
"13477",2016-04-24,1.9,1,0,"151219.06",2016,"Northeast"
"13478",2016-04-17,1.84,1,0,"119446.75",2016,"Northeast"
"13479",2016-04-10,1.88,1,0,"114275.61",2016,"Northeast"
"13480",2016-04-03,1.88,1,0,"124627.43",2016,"Northeast"
"13481",2016-03-27,1.85,1,0,"114767.54",2016,"Northeast"
